id,phone,rssi_raw,rssi_median,rssi_kalman,distance
281371689,0,-67.0,-67.0,-66.7,3.5
327649634,0,-68.0,-68.0,-63.0,1.5
281371689,0,-69.0,-67.0,-66.7,3.5
281371689,0,-70.0,-67.0,-66.7,3.5
281371689,0,-69.0,-67.0,-66.7,3.5
281371689,0,-68.0,-67.0,-66.7,3.5
281371689,0,-67.0,-67.0,-66.7,3.5
327649634,0,-69.0,-68.0,-63.4,1.5
281371689,0,-67.0,-67.0,-66.7,3.5
281371689,0,-67.0,-67.0,-66.7,3.5
281371689,0,-67.0,-67.0,-66.7,3.5
281371689,0,-69.0,-67.0,-66.7,3.5
327649634,0,-68.0,-68.0,-63.8,1.5
281371689,0,-69.0,-67.0,-66.7,3.5
281371689,0,-67.0,-67.0,-66.8,3.5
327649634,0,-69.0,-68.0,-64.1,1.5
281371689,0,-66.0,-67.0,-66.8,3.5
281371689,0,-65.0,-67.0,-66.8,3.5
281371689,0,-65.0,-67.0,-66.8,3.5
281371689,0,-66.0,-67.0,-66.8,3.5
281371689,0,-68.0,-67.0,-66.8,3.5
281371689,0,-68.0,-67.0,-66.8,3.5
281371689,0,-67.0,-67.0,-66.8,3.5
281371689,0,-66.0,-67.0,-66.8,3.5
281371689,0,-64.0,-67.0,-66.8,3.5
281371689,0,-77.0,-67.0,-66.8,3.5
281371689,0,-78.0,-67.0,-66.8,3.5
327649634,0,-67.0,-68.0,-64.4,1.5
281371689,0,-78.0,-67.5,-66.8,3.5
281371689,0,-78.0,-68.0,-66.8,3.5
281371689,0,-77.0,-68.0,-66.8,3.5
281371689,0,-78.0,-68.0,-66.8,3.5
281371689,0,-94.0,-68.0,-66.9,3.5
281371689,0,-86.0,-68.0,-66.9,3.5
281371689,0,-82.0,-68.0,-66.9,3.5
281371689,0,-78.0,-68.0,-66.9,3.5
281371689,0,-73.0,-68.0,-66.9,3.5
281371689,0,-73.0,-68.0,-66.9,3.5
327649634,0,-68.0,-68.0,-64.7,1.5
281371689,0,-72.0,-68.0,-67.0,3.5
281371689,0,-72.0,-68.0,-67.0,3.5
281371689,0,-72.0,-68.0,-67.0,3.5
281371689,0,-72.0,-68.0,-67.0,3.5
327649634,0,-69.0,-68.0,-64.9,1.5
281371689,0,-72.0,-68.0,-67.0,3.5
281371689,0,-72.0,-68.0,-67.0,3.5
281371689,0,-72.0,-68.5,-67.0,3.5
281371689,0,-72.0,-69.0,-67.1,3.5
327649634,0,-73.0,-68.5,-65.1,3.5
327649634,0,-73.0,-69.0,-65.4,3.5
327649634,0,-74.0,-69.0,-65.6,3.5
327649634,0,-74.0,-69.0,-65.8,3.5
281371689,0,-67.0,-69.0,-67.1,3.5
327649634,0,-74.0,-69.0,-66.0,3.5
327649634,0,-74.0,-69.0,-66.2,3.5
327649634,0,-75.0,-69.0,-66.3,3.5
327649634,0,-75.0,-69.0,-66.5,3.5
327649634,0,-75.0,-69.0,-66.6,3.5
327649634,0,-75.0,-69.0,-66.7,3.5
327649634,0,-75.0,-70.0,-66.9,3.5
327649634,0,-74.0,-71.0,-67.1,3.5
327649634,0,-75.0,-72.0,-67.3,3.5
327649634,0,-75.0,-73.0,-67.6,3.5
327649634,0,-75.0,-73.0,-67.9,3.5
281371689,0,-67.0,-69.0,-67.1,3.5
327649634,0,-75.0,-73.0,-68.1,3.5
327649634,0,-75.0,-73.5,-68.4,3.5
327649634,0,-75.0,-74.0,-68.7,3.5
327649634,0,-74.0,-74.0,-68.9,3.5
327649634,0,-75.0,-74.0,-69.2,3.5
327649634,0,-75.0,-74.0,-69.4,3.5
327649634,0,-75.0,-74.0,-69.7,3.5
327649634,0,-75.0,-74.0,-69.9,3.5
281371689,0,-68.0,-69.0,-67.1,3.5
327649634,0,-75.0,-74.0,-70.1,3.5
327649634,0,-74.0,-74.0,-70.3,3.5
281371689,0,-68.0,-69.0,-67.2,3.5
327649634,0,-74.0,-74.0,-70.4,3.5
327649634,0,-74.0,-74.0,-70.6,3.5
327649634,0,-72.0,-74.0,-70.8,3.5
281371689,0,-67.0,-69.0,-67.2,3.5
327649634,0,-72.0,-74.0,-70.9,3.5
327649634,0,-72.0,-74.0,-71.0,3.5
281371689,0,-67.0,-69.0,-67.2,3.5
327649634,0,-72.0,-74.0,-71.2,3.5
327649634,0,-72.0,-74.0,-71.3,3.5
327649634,0,-72.0,-74.0,-71.4,3.5
327649634,0,-72.0,-74.0,-71.5,3.5
281371689,0,-67.0,-68.5,-67.2,3.5
327649634,0,-72.0,-74.0,-71.6,3.5
327649634,0,-72.0,-74.0,-71.7,3.5
327649634,0,-72.0,-73.5,-71.8,3.5
281371689,0,-67.0,-68.5,-67.3,3.5
327649634,0,-72.0,-73.5,-71.9,3.5
327649634,0,-72.0,-73.5,-71.9,3.5
327649634,0,-72.0,-73.5,-72.0,3.5
327649634,0,-72.0,-73.5,-72.0,3.5
327649634,0,-72.0,-73.5,-72.1,3.5
327649634,0,-72.0,-73.5,-72.1,3.5
327649634,0,-72.0,-73.5,-72.2,3.5
281371689,0,-67.0,-68.5,-67.3,3.5
327649634,0,-72.0,-73.5,-72.2,3.5
327649634,0,-72.0,-73.5,-72.3,3.5
327649634,0,-72.0,-73.5,-72.3,3.5
327649634,0,-72.0,-73.5,-72.4,3.5
327649634,0,-72.0,-73.5,-72.4,3.5
281371689,0,-68.0,-68.5,-67.3,3.5
327649634,0,-72.0,-73.5,-72.4,3.5
327649634,0,-73.0,-73.5,-72.5,3.5
327649634,0,-73.0,-73.5,-72.5,3.5
281371689,0,-67.0,-68.0,-67.3,3.5
327649634,0,-73.0,-73.0,-72.5,3.5
327649634,0,-72.0,-73.0,-72.5,3.5
327649634,0,-72.0,-72.5,-72.5,3.5
327649634,0,-72.0,-72.0,-72.5,3.5
327649634,0,-72.0,-72.0,-72.5,3.5
327649634,0,-72.0,-72.0,-72.5,3.5
327649634,0,-72.0,-72.0,-72.5,3.5
327649634,0,-72.0,-72.0,-72.5,3.5
327649634,0,-72.0,-72.0,-72.4,3.5
327649634,0,-72.0,-72.0,-72.4,3.5
327649634,0,-72.0,-72.0,-72.4,3.5
327649634,0,-72.0,-72.0,-72.4,3.5
327649634,0,-72.0,-72.0,-72.4,3.5
327649634,0,-72.0,-72.0,-72.4,3.5
327649634,0,-72.0,-72.0,-72.4,3.5
327649634,0,-72.0,-72.0,-72.4,3.5
327649634,0,-72.0,-72.0,-72.4,3.5
327649634,0,-72.0,-72.0,-72.4,3.5
327649634,0,-72.0,-72.0,-72.4,3.5
327649634,0,-72.0,-72.0,-72.3,3.5
327649634,0,-72.0,-72.0,-72.3,3.5
327649634,0,-72.0,-72.0,-72.3,3.5
327649634,0,-72.0,-72.0,-72.3,3.5
327649634,0,-72.0,-72.0,-72.3,3.5
327649634,0,-72.0,-72.0,-72.3,3.5
327649634,0,-73.0,-72.0,-72.3,3.5
281371689,0,-67.0,-67.0,-67.3,3.5
327649634,0,-73.0,-72.0,-72.3,3.5
281371689,0,-68.0,-67.0,-67.3,3.5
281371689,0,-67.0,-67.0,-67.3,3.5
281371689,0,-68.0,-67.0,-67.3,3.5
281371689,0,-68.0,-67.0,-67.3,3.5
327649634,0,-74.0,-72.0,-72.3,3.5
281371689,0,-68.0,-67.0,-67.3,3.5
327649634,0,-74.0,-72.0,-72.3,3.5
281371689,0,-69.0,-67.0,-67.3,3.5
327649634,0,-74.0,-72.0,-72.3,3.5
281371689,0,-68.0,-67.0,-67.3,3.5
327649634,0,-75.0,-72.0,-72.3,3.5
327649634,0,-73.0,-72.0,-72.3,3.5
327649634,0,-74.0,-72.0,-72.3,3.5
281371689,0,-69.0,-67.5,-67.3,3.5
281371689,0,-68.0,-68.0,-67.3,3.5
327649634,0,-74.0,-72.0,-72.3,3.5
281371689,0,-67.0,-67.5,-67.3,3.5
327649634,0,-73.0,-72.0,-72.3,3.5
281371689,0,-68.0,-68.0,-67.3,3.5
281371689,0,-68.0,-68.0,-67.3,3.5
327649634,0,-75.0,-72.0,-72.3,3.5
281371689,0,-69.0,-68.0,-67.3,3.5
327649634,0,-74.0,-72.0,-72.3,3.5
281371689,0,-68.0,-68.0,-67.3,3.5
327649634,0,-74.0,-72.0,-72.3,3.5
281371689,0,-68.0,-68.0,-67.3,3.5
281371689,0,-68.0,-68.0,-67.3,3.5
327649634,0,-74.0,-72.0,-72.3,3.5
281371689,0,-67.0,-68.0,-67.3,3.5
281371689,0,-68.0,-68.0,-67.3,3.5
327649634,0,-73.0,-72.0,-72.2,3.5
281371689,0,-67.0,-68.0,-67.4,3.5
327649634,0,-74.0,-72.0,-72.2,3.5
281371689,0,-68.0,-68.0,-67.4,3.5
327649634,0,-73.0,-72.0,-72.2,3.5
327649634,0,-72.0,-72.0,-72.2,3.5
327649634,0,-73.0,-72.0,-72.2,3.5
281371689,0,-68.0,-68.0,-67.4,3.5
327649634,0,-73.0,-72.0,-72.2,3.5
327649634,0,-74.0,-72.0,-72.2,3.5
327649634,0,-74.0,-72.0,-72.2,3.5
281371689,0,-67.0,-68.0,-67.4,3.5
327649634,0,-74.0,-72.5,-72.2,3.5
281371689,0,-67.0,-68.0,-67.4,3.5
327649634,0,-73.0,-72.5,-72.2,3.5
281371689,0,-68.0,-68.0,-67.4,3.5
327649634,0,-74.0,-72.5,-72.2,3.5
281371689,0,-66.0,-68.0,-67.4,3.5
327649634,0,-74.0,-72.5,-72.2,3.5
281371689,0,-65.0,-68.0,-67.4,3.5
327649634,0,-74.0,-73.0,-72.2,3.5
281371689,0,-64.0,-68.0,-67.4,3.5
327649634,0,-76.0,-73.0,-72.3,3.5
281371689,0,-65.0,-68.0,-67.4,3.5
327649634,0,-74.0,-73.0,-72.3,3.5
281371689,0,-64.0,-68.0,-67.4,3.5
327649634,0,-77.0,-73.0,-72.3,3.5
327649634,0,-76.0,-73.0,-72.3,3.5
281371689,0,-66.0,-67.5,-67.4,3.5
327649634,0,-70.0,-73.0,-72.3,3.5
281371689,0,-66.0,-67.0,-67.4,3.5
327649634,0,-71.0,-73.0,-72.3,3.5
281371689,0,-67.0,-67.0,-67.4,3.5
327649634,0,-71.0,-73.0,-72.3,3.5
281371689,0,-68.0,-67.0,-67.4,3.5
327649634,0,-73.0,-73.0,-72.3,3.5
281371689,0,-66.0,-67.0,-67.4,3.5
327649634,0,-72.0,-73.0,-72.3,3.5
281371689,0,-66.0,-67.0,-67.4,3.5
327649634,0,-71.0,-73.0,-72.3,3.5
281371689,0,-71.0,-67.0,-67.4,3.5
327649634,0,-72.0,-73.0,-72.3,3.5
281371689,0,-69.0,-67.0,-67.4,3.5
281371689,0,-68.0,-67.5,-67.4,3.5
327649634,0,-72.0,-73.0,-72.4,3.5
281371689,0,-67.0,-67.5,-67.4,3.5
281371689,0,-71.0,-68.0,-67.4,3.5
327649634,0,-71.0,-73.0,-72.4,3.5
281371689,0,-68.0,-68.0,-67.4,3.5
327649634,0,-71.0,-73.0,-72.4,3.5
281371689,0,-67.0,-67.5,-67.4,3.5
327649634,0,-68.0,-73.0,-72.4,3.5
327649634,0,-69.0,-73.0,-72.4,3.5
281371689,0,-67.0,-67.5,-67.4,3.5
327649634,0,-73.0,-73.0,-72.4,3.5
327649634,0,-73.0,-73.0,-72.4,3.5
281371689,0,-67.0,-67.5,-67.4,3.5
327649634,0,-74.0,-73.0,-72.4,3.5
281371689,0,-67.0,-67.5,-67.4,3.5
327649634,0,-73.0,-73.0,-72.4,3.5
327649634,0,-72.0,-73.0,-72.4,3.5
327649634,0,-73.0,-73.0,-72.4,3.5
281371689,0,-71.0,-68.0,-67.4,3.5
327649634,0,-69.0,-73.0,-72.4,3.5
281371689,0,-72.0,-68.0,-67.4,3.5
327649634,0,-69.0,-73.0,-72.4,3.5
281371689,0,-72.0,-68.0,-67.4,3.5
327649634,0,-70.0,-73.0,-72.4,3.5
281371689,0,-73.0,-68.0,-67.4,3.5
327649634,0,-70.0,-73.0,-72.5,3.5
281371689,0,-71.0,-68.0,-67.4,3.5
281371689,0,-71.0,-68.0,-67.4,3.5
327649634,0,-70.0,-73.0,-72.5,3.5
327649634,0,-70.0,-73.0,-72.5,3.5
327649634,0,-70.0,-73.0,-72.5,3.5
281371689,0,-72.0,-68.0,-67.5,3.5
281371689,0,-71.0,-68.0,-67.5,3.5
281371689,0,-70.0,-68.0,-67.5,3.5
327649634,0,-70.0,-73.0,-72.5,3.5
281371689,0,-71.0,-68.0,-67.5,3.5
327649634,0,-69.0,-73.0,-72.5,3.5
281371689,0,-71.0,-68.0,-67.5,3.5
281371689,0,-71.0,-68.0,-67.5,3.5
281371689,0,-72.0,-68.0,-67.5,3.5
327649634,0,-70.0,-73.0,-72.5,3.5
281371689,0,-72.0,-68.0,-67.5,3.5
327649634,0,-69.0,-73.0,-72.5,3.5
281371689,0,-71.0,-68.0,-67.5,3.5
327649634,0,-69.0,-72.5,-72.5,3.5
281371689,0,-71.0,-68.0,-67.5,3.5
327649634,0,-70.0,-72.0,-72.5,3.5
281371689,0,-70.0,-68.0,-67.5,3.5
327649634,0,-70.0,-72.0,-72.5,3.5
281371689,0,-71.0,-68.0,-67.5,3.5
281371689,0,-71.0,-68.0,-67.5,3.5
281371689,0,-71.0,-68.0,-67.5,3.5
327649634,0,-70.0,-72.0,-72.5,3.5
327649634,0,-70.0,-72.0,-72.5,3.5
281371689,0,-71.0,-68.0,-67.5,3.5
327649634,0,-70.0,-71.5,-72.5,3.5
327649634,0,-71.0,-71.0,-72.4,3.5
281371689,0,-71.0,-68.5,-67.5,3.5
281371689,0,-71.0,-69.5,-67.5,3.5
327649634,0,-70.0,-71.0,-72.4,3.5
281371689,0,-71.0,-70.0,-67.6,3.5
327649634,0,-70.0,-71.0,-72.4,3.5
281371689,0,-70.0,-70.0,-67.6,3.5
281371689,0,-71.0,-70.5,-67.6,3.5
327649634,0,-70.0,-71.0,-72.4,3.5
327649634,0,-70.0,-71.0,-72.4,3.5
281371689,0,-71.0,-71.0,-67.6,3.5
327649634,0,-71.0,-71.0,-72.4,3.5
281371689,0,-71.0,-71.0,-67.7,3.5
327649634,0,-72.0,-71.0,-72.4,3.5
327649634,0,-73.0,-71.0,-72.3,3.5
327649634,0,-73.0,-71.0,-72.3,3.5
327649634,0,-74.0,-71.0,-72.3,3.5
281371689,0,-68.0,-71.0,-67.7,3.5
327649634,0,-72.0,-71.0,-72.3,3.5
327649634,0,-73.0,-71.0,-72.3,3.5
327649634,0,-73.0,-71.0,-72.3,3.5
327649634,0,-74.0,-71.0,-72.3,3.5
327649634,0,-74.0,-71.0,-72.2,3.5
327649634,0,-73.0,-71.0,-72.2,3.5
327649634,0,-73.0,-71.0,-72.2,3.5
327649634,0,-74.0,-71.0,-72.2,3.5
327649634,0,-74.0,-71.0,-72.2,3.5
327649634,0,-74.0,-71.0,-72.2,3.5
281371689,0,-67.0,-71.0,-67.7,3.5
327649634,0,-73.0,-71.0,-72.2,3.5
327649634,0,-74.0,-71.0,-72.2,3.5
327649634,0,-74.0,-71.0,-72.1,3.5
327649634,0,-74.0,-71.0,-72.1,3.5
327649634,0,-72.0,-71.5,-72.1,3.5
281371689,0,-68.0,-71.0,-67.8,3.5
327649634,0,-74.0,-72.0,-72.1,3.5
327649634,0,-74.0,-72.0,-72.1,3.5
327649634,0,-73.0,-72.0,-72.1,3.5
327649634,0,-73.0,-72.0,-72.1,3.5
327649634,0,-74.0,-72.0,-72.1,3.5
327649634,0,-73.0,-72.0,-72.1,3.5
327649634,0,-74.0,-72.0,-72.1,3.5
327649634,0,-74.0,-72.0,-72.1,3.5
327649634,0,-74.0,-72.5,-72.1,3.5
327649634,0,-74.0,-73.0,-72.1,3.5
327649634,0,-73.0,-73.0,-72.1,3.5
281371689,0,-68.0,-71.0,-67.8,3.5
327649634,0,-74.0,-73.0,-72.1,3.5
327649634,0,-74.0,-73.0,-72.2,3.5
327649634,0,-72.0,-73.0,-72.2,3.5
327649634,0,-72.0,-73.0,-72.2,3.5
327649634,0,-72.0,-73.0,-72.2,3.5
327649634,0,-72.0,-73.0,-72.2,3.5
327649634,0,-72.0,-73.0,-72.2,3.5
327649634,0,-72.0,-73.0,-72.2,3.5
327649634,0,-72.0,-73.0,-72.2,3.5
327649634,0,-72.0,-73.0,-72.2,3.5
327649634,0,-72.0,-73.0,-72.2,3.5
281371689,0,-68.0,-71.0,-67.9,3.5
327649634,0,-72.0,-73.0,-72.2,3.5
327649634,0,-72.0,-73.0,-72.2,3.5
327649634,0,-72.0,-73.0,-72.2,3.5
327649634,0,-72.0,-73.0,-72.3,3.5
327649634,0,-71.0,-73.0,-72.3,3.5
327649634,0,-72.0,-73.0,-72.3,3.5
327649634,0,-72.0,-73.0,-72.3,3.5
327649634,0,-70.0,-73.0,-72.3,3.5
327649634,0,-71.0,-73.0,-72.3,3.5
327649634,0,-71.0,-73.0,-72.3,3.5
327649634,0,-72.0,-73.0,-72.3,3.5
281371689,0,-67.0,-71.0,-67.9,3.5
327649634,0,-71.0,-73.0,-72.3,3.5
327649634,0,-71.0,-73.0,-72.3,3.5
281371689,0,-67.0,-71.0,-67.9,3.5
327649634,0,-71.0,-73.0,-72.3,3.5
327649634,0,-71.0,-72.5,-72.3,3.5
327649634,0,-71.0,-72.0,-72.3,3.5
327649634,0,-71.0,-72.0,-72.3,3.5
327649634,0,-71.0,-72.0,-72.3,3.5
327649634,0,-71.0,-72.0,-72.3,3.5
281371689,0,-67.0,-71.0,-68.0,3.5
327649634,0,-71.0,-72.0,-72.3,3.5
327649634,0,-71.0,-72.0,-72.3,3.5
327649634,0,-70.0,-72.0,-72.3,3.5
281371689,0,-71.0,-71.0,-68.0,3.5
281371689,0,-71.0,-68.0,-68.0,3.5
281371689,0,-71.0,-68.0,-68.0,3.5
281371689,0,-71.0,-68.0,-68.0,3.5
327649634,0,-70.0,-72.0,-72.3,3.5
327649634,0,-70.0,-72.0,-72.3,3.5
281371689,0,-71.0,-68.0,-68.0,3.5
327649634,0,-70.0,-72.0,-72.3,3.5
281371689,0,-68.0,-68.0,-68.0,3.5
281371689,0,-68.0,-68.0,-68.0,3.5
281371689,0,-68.0,-68.0,-68.0,3.5
281371689,0,-68.0,-68.0,-68.0,3.5
281371689,0,-67.0,-68.0,-68.0,3.5
281371689,0,-67.0,-68.0,-68.0,3.5
281371689,0,-67.0,-68.0,-68.0,3.5
281371689,0,-67.0,-68.0,-68.0,3.5
281371689,0,-71.0,-68.0,-68.0,3.5
281371689,0,-71.0,-68.0,-68.0,3.5
281371689,0,-71.0,-68.0,-68.0,3.5
281371689,0,-71.0,-68.0,-68.0,3.5
327649634,0,-72.0,-73.0,-72.3,3.5
327649634,0,-72.0,-73.0,-72.3,3.5
327649634,0,-72.0,-73.0,-72.3,3.5
327649634,0,-72.0,-73.0,-72.3,3.5
327649634,0,-70.0,-72.5,-72.3,3.5
327649634,0,-70.0,-72.0,-72.3,3.5
327649634,0,-70.0,-72.0,-72.3,3.5
327649634,0,-70.0,-72.0,-72.3,3.5
327649634,0,-70.0,-72.0,-72.3,3.5
327649634,0,-71.0,-72.5,-72.3,3.5
281371689,0,-71.0,-67.5,-68.0,3.5
327649634,0,-70.0,-72.0,-72.3,3.5
281371689,0,-71.0,-68.0,-68.0,3.5
281371689,0,-71.0,-68.0,-68.0,3.5
327649634,0,-70.0,-72.0,-72.3,3.5
281371689,0,-71.0,-68.0,-68.0,3.5
327649634,0,-70.0,-72.0,-72.3,3.5
281371689,0,-71.0,-68.0,-68.0,3.5
281371689,0,-71.0,-68.0,-68.0,3.5
327649634,0,-70.0,-71.5,-72.3,3.5
281371689,0,-71.0,-68.0,-68.0,3.5
327649634,0,-70.0,-71.0,-72.3,3.5
281371689,0,-65.0,-64.0,-68.0,3.5
281371689,0,-65.0,-64.0,-67.9,3.5
281371689,0,-65.0,-64.0,-67.9,3.5
281371689,0,-65.0,-64.0,-67.8,3.5
327649634,0,-70.0,-70.0,-72.3,3.5
281371689,0,-70.0,-64.5,-67.8,3.5
327649634,0,-70.0,-70.0,-72.2,3.5
281371689,0,-70.0,-65.0,-67.8,3.5
327649634,0,-70.0,-70.0,-72.2,3.5
281371689,0,-68.0,-65.0,-67.7,3.5
327649634,0,-70.0,-70.0,-72.2,3.5
281371689,0,-69.0,-65.0,-67.7,3.5
327649634,0,-70.0,-70.0,-72.2,3.5
281371689,0,-69.0,-65.0,-67.7,3.5
327649634,0,-70.0,-70.0,-72.2,3.5
281371689,0,-69.0,-65.0,-67.6,3.5
327649634,0,-70.0,-70.0,-72.2,3.5
327649634,0,-74.0,-70.0,-72.1,3.5
327649634,0,-74.0,-70.0,-72.1,3.5
327649634,0,-74.0,-70.0,-72.1,3.5
327649634,0,-74.0,-70.0,-72.1,3.5
327649634,0,-74.0,-70.0,-72.1,3.5
281371689,0,-63.0,-65.0,-67.6,3.5
327649634,0,-74.0,-70.0,-72.0,3.5
281371689,0,-66.0,-65.0,-67.6,3.5
327649634,0,-74.0,-70.0,-72.0,3.5
327649634,0,-74.0,-70.0,-72.0,3.5
327649634,0,-74.0,-70.0,-72.0,3.5
327649634,0,-74.0,-71.0,-72.0,3.5
281371689,0,-66.0,-65.0,-67.6,3.5
327649634,0,-74.0,-72.0,-72.0,3.5
327649634,0,-74.0,-72.0,-72.0,3.5
327649634,0,-74.0,-72.0,-72.0,3.5
327649634,0,-75.0,-72.0,-72.0,3.5
327649634,0,-74.0,-72.0,-72.0,3.5
281371689,0,-65.0,-65.0,-67.5,3.5
327649634,0,-74.0,-73.0,-72.0,3.5
327649634,0,-74.0,-74.0,-72.0,3.5
327649634,0,-74.0,-74.0,-72.0,3.5
327649634,0,-75.0,-74.0,-72.0,3.5
327649634,0,-74.0,-74.0,-72.1,3.5
327649634,0,-74.0,-74.0,-72.1,3.5
327649634,0,-75.0,-74.0,-72.1,3.5
327649634,0,-75.0,-74.0,-72.1,3.5
327649634,0,-75.0,-74.0,-72.1,3.5
327649634,0,-74.0,-74.0,-72.1,3.5
327649634,0,-74.0,-74.0,-72.2,3.5
327649634,0,-73.0,-74.0,-72.2,3.5
327649634,0,-74.0,-74.0,-72.2,3.5
327649634,0,-74.0,-74.0,-72.2,3.5
327649634,0,-74.0,-74.0,-72.2,3.5
327649634,0,-73.0,-74.0,-72.3,3.5
327649634,0,-73.0,-74.0,-72.3,3.5
327649634,0,-73.0,-74.0,-72.3,3.5
327649634,0,-73.0,-74.0,-72.3,3.5
281371689,0,-66.0,-65.0,-67.5,3.5
327649634,0,-73.0,-74.0,-72.3,3.5
327649634,0,-73.0,-74.0,-72.4,3.5
327649634,0,-73.0,-74.0,-72.4,3.5
327649634,0,-73.0,-74.0,-72.4,3.5
327649634,0,-73.0,-74.0,-72.4,3.5
327649634,0,-73.0,-74.0,-72.4,3.5
327649634,0,-73.0,-74.0,-72.4,3.5
327649634,0,-73.0,-74.0,-72.5,3.5
327649634,0,-73.0,-74.0,-72.5,3.5
327649634,0,-73.0,-74.0,-72.5,3.5
327649634,0,-73.0,-74.0,-72.5,3.5
327649634,0,-73.0,-74.0,-72.5,3.5
327649634,0,-73.0,-74.0,-72.6,3.5
327649634,0,-73.0,-74.0,-72.6,3.5
327649634,0,-73.0,-74.0,-72.6,3.5
327649634,0,-74.0,-74.0,-72.6,3.5
327649634,0,-74.0,-74.0,-72.6,3.5
281371689,0,-67.0,-65.0,-67.5,3.5
327649634,0,-73.0,-74.0,-72.6,3.5
327649634,0,-73.0,-74.0,-72.7,3.5
327649634,0,-73.0,-74.0,-72.7,3.5
327649634,0,-71.0,-74.0,-72.7,3.5
327649634,0,-71.0,-73.5,-72.7,3.5
281371689,0,-71.0,-65.0,-67.4,3.5
327649634,0,-71.0,-73.0,-72.7,3.5
327649634,0,-71.0,-73.0,-72.7,3.5
327649634,0,-71.0,-73.0,-72.7,3.5
281371689,0,-70.0,-65.0,-67.4,3.5
327649634,0,-71.0,-73.0,-72.7,3.5
327649634,0,-71.0,-73.0,-72.7,3.5
327649634,0,-71.0,-73.0,-72.7,3.5
281371689,0,-70.0,-65.0,-67.4,3.5
327649634,0,-71.0,-73.0,-72.7,3.5
327649634,0,-71.0,-73.0,-72.7,3.5
327649634,0,-71.0,-73.0,-72.7,3.5
327649634,0,-71.0,-73.0,-72.7,3.5
327649634,0,-72.0,-73.0,-72.7,3.5
327649634,0,-71.0,-73.0,-72.7,3.5
327649634,0,-71.0,-73.0,-72.7,3.5
327649634,0,-71.0,-73.0,-72.7,3.5
281371689,0,-70.0,-65.0,-67.3,3.5
327649634,0,-71.0,-73.0,-72.7,3.5
327649634,0,-71.0,-73.0,-72.7,3.5
327649634,0,-71.0,-73.0,-72.7,3.5
327649634,0,-71.0,-73.0,-72.8,3.5
327649634,0,-71.0,-73.0,-72.8,3.5
327649634,0,-90.0,-78.5,-72.8,3.5
281371689,0,-92.0,-83.5,-67.5,3.5
281371689,0,-80.0,-83.0,-67.8,3.5
327649634,0,-84.0,-79.0,-72.9,3.5
281371689,0,-88.0,-83.5,-68.1,3.5
281371689,0,-87.0,-84.5,-68.4,3.5
281371689,0,-90.0,-85.0,-68.7,3.5
281371689,0,-88.0,-85.0,-69.1,3.5
281371689,0,-86.0,-85.0,-69.6,3.5
281371689,0,-86.0,-85.5,-70.1,3.5
281371689,0,-86.0,-86.0,-70.7,3.5
281371689,0,-86.0,-86.0,-71.3,3.5
281371689,0,-88.0,-86.0,-71.9,3.5
281371689,0,-87.0,-86.0,-72.6,3.5
281371689,0,-84.0,-86.0,-73.3,3.5
281371689,0,-85.0,-86.0,-74.0,3.5
281371689,0,-89.0,-86.0,-74.7,3.5
281371689,0,-85.0,-86.0,-75.4,8.0
281371689,0,-83.0,-86.0,-76.1,8.0
281371689,0,-82.0,-85.5,-76.7,8.0
281371689,0,-82.0,-85.0,-77.3,8.0
281371689,0,-90.0,-85.5,-77.8,8.0
281371689,0,-100.0,-86.0,-78.4,8.0
281371689,0,-98.0,-86.0,-78.9,8.0
281371689,0,-92.0,-86.0,-79.4,8.0
281371689,0,-96.0,-86.0,-79.9,8.0
281371689,0,-88.0,-86.0,-80.3,8.0
281371689,0,-86.0,-81.0,-40.5,0.5
281371689,0,-88.0,-82.0,-60.2,1.5
281371689,0,-88.0,-82.5,-69.2,3.5
281371689,0,-80.0,-82.0,-73.4,3.5
281371689,0,-88.0,-82.5,-75.9,8.0
281371689,0,-84.0,-83.0,-77.5,8.0
281371689,0,-82.0,-82.5,-78.5,8.0
281371689,0,-82.0,-82.0,-79.1,8.0
281371689,0,-82.0,-82.0,-79.5,8.0
281371689,0,-81.0,-82.0,-79.9,8.0
281371689,0,-82.0,-82.0,-80.1,8.0
281371689,0,-83.0,-82.0,-80.3,8.0
281371689,0,-83.0,-82.0,-80.5,8.0
281371689,0,-82.0,-82.0,-80.6,8.0
281371689,0,-82.0,-82.0,-80.7,8.0
281371689,0,-85.0,-82.0,-80.8,8.0
281371689,0,-86.0,-82.0,-80.9,8.0
327649634,0,-77.0,-82.5,-41.3,0.5
327649634,0,-76.0,-82.0,-60.7,1.5
327649634,0,-75.0,-82.0,-69.3,3.5
327649634,0,-78.0,-82.0,-73.4,3.5
327649634,0,-77.0,-82.0,-75.7,8.0
327649634,0,-80.0,-82.0,-77.2,8.0
327649634,0,-76.0,-81.0,-77.9,8.0
327649634,0,-78.0,-80.0,-78.3,8.0
327649634,0,-77.0,-79.0,-78.4,8.0
327649634,0,-76.0,-78.0,-78.3,8.0
327649634,0,-76.0,-78.0,-78.3,8.0
327649634,0,-77.0,-78.0,-78.3,8.0
327649634,0,-75.0,-77.5,-78.2,8.0
327649634,0,-76.0,-77.0,-78.1,8.0
327649634,0,-74.0,-77.0,-78.0,8.0
327649634,0,-74.0,-77.0,-77.9,8.0
327649634,0,-75.0,-77.0,-77.9,8.0
