id,phone,timestamp,rssi_raw,rssi_median,rssi_kalman,distance
251879309,0,1660508900,-34.0,-34.0,-34.8,0.5
224577689,0,1660508900,-70.0,-68.5,-67.1,3.5
224577689,0,1660508900,-70.0,-69.0,-67.3,3.5
251879309,0,1660508900,-34.0,-34.0,-34.8,0.5
224577689,0,1660508900,-70.0,-69.0,-67.4,3.5
251879309,0,1660508900,-34.0,-34.0,-34.8,0.5
224577689,0,1660508900,-69.0,-69.0,-67.5,3.5
224577689,0,1660508900,-69.0,-69.0,-67.6,3.5
224577689,0,1660508901,-69.0,-69.0,-67.7,3.5
251879309,0,1660508901,-34.0,-34.0,-34.8,0.5
224577689,0,1660508901,-70.0,-69.0,-67.8,3.5
251879309,0,1660508901,-34.0,-34.0,-34.8,0.5
251879309,0,1660508901,-37.0,-34.0,-34.8,0.5
224577689,0,1660508901,-80.0,-69.0,-67.9,3.5
251879309,0,1660508901,-37.0,-34.0,-34.8,0.5
224577689,0,1660508901,-80.0,-69.0,-67.9,3.5
251879309,0,1660508901,-37.0,-34.0,-34.7,0.5
224577689,0,1660508901,-80.0,-69.0,-68.0,3.5
251879309,0,1660508902,-37.0,-34.0,-34.7,0.5
224577689,0,1660508902,-80.0,-69.0,-68.0,3.5
251879309,0,1660508902,-37.0,-34.0,-34.7,0.5
224577689,0,1660508902,-83.0,-69.0,-68.1,3.5
251879309,0,1660508902,-37.0,-34.0,-34.7,0.5
224577689,0,1660508941,-70.0,-70.0,-68.2,3.5
251879309,0,1660508941,-34.0,-35.0,-34.7,0.5
251879309,0,1660508941,-34.0,-35.0,-34.7,0.5
251879309,0,1660508942,-34.0,-35.0,-34.7,0.5
224577689,0,1660508942,-70.0,-70.0,-68.3,3.5
251879309,0,1660508942,-34.0,-34.5,-34.7,0.5
251879309,0,1660508942,-34.0,-34.0,-34.7,0.5
251879309,0,1660508942,-34.0,-34.0,-34.7,0.5
224577689,0,1660508942,-70.0,-70.0,-68.3,3.5
251879309,0,1660508942,-34.0,-34.0,-34.7,0.5
251879309,0,1660508942,-34.0,-34.0,-34.7,0.5
251879309,0,1660508942,-34.0,-34.0,-34.7,0.5
224577689,0,1660508942,-70.0,-70.0,-68.4,3.5
251879309,0,1660508942,-34.0,-34.0,-34.7,0.5
251879309,0,1660508942,-34.0,-34.0,-34.7,0.5
251879309,0,1660508942,-34.0,-34.0,-34.6,0.5
224577689,0,1660508942,-70.0,-70.0,-68.5,3.5
251879309,0,1660508942,-34.0,-34.0,-34.6,0.5
251879309,0,1660508942,-34.0,-34.0,-34.6,0.5
251879309,0,1660508942,-34.0,-34.0,-34.6,0.5
251879309,0,1660508942,-34.0,-34.0,-34.6,0.5
251879309,0,1660508942,-34.0,-34.0,-34.6,0.5
251879309,0,1660508942,-34.0,-34.0,-34.6,0.5
251879309,0,1660508942,-34.0,-34.0,-34.6,0.5
251879309,0,1660508942,-34.0,-34.0,-34.6,0.5
251879309,0,1660508942,-34.0,-34.0,-34.6,0.5
251879309,0,1660508942,-34.0,-34.0,-34.6,0.5
251879309,0,1660508942,-34.0,-34.0,-34.6,0.5
224577689,0,1660508943,-70.0,-70.0,-68.5,3.5
251879309,0,1660508943,-34.0,-34.0,-34.5,0.5
251879309,0,1660508943,-34.0,-34.0,-34.5,0.5
251879309,0,1660508943,-34.0,-34.0,-34.5,0.5
224577689,0,1660508943,-70.0,-70.0,-68.6,3.5
251879309,0,1660508943,-34.0,-34.0,-34.5,0.5
251879309,0,1660508943,-33.0,-34.0,-34.5,0.5
251879309,0,1660508943,-33.0,-34.0,-34.5,0.5
251879309,0,1660508943,-33.0,-34.0,-34.5,0.5
251879309,0,1660508943,-33.0,-34.0,-34.5,0.5
251879309,0,1660508943,-33.0,-34.0,-34.5,0.5
251879309,0,1660508943,-33.0,-34.0,-34.5,0.5
251879309,0,1660508943,-33.0,-34.0,-34.5,0.5
251879309,0,1660508943,-33.0,-34.0,-34.5,0.5
251879309,0,1660508943,-33.0,-34.0,-34.5,0.5
251879309,0,1660508943,-33.0,-34.0,-34.5,0.5
251879309,0,1660508943,-33.0,-34.0,-34.5,0.5
251879309,0,1660508943,-33.0,-34.0,-34.5,0.5
251879309,0,1660508943,-33.0,-34.0,-34.5,0.5
224577689,0,1660508943,-72.0,-70.0,-68.7,3.5
251879309,0,1660508943,-33.0,-34.0,-34.4,0.5
251879309,0,1660508943,-33.0,-34.0,-34.4,0.5
251879309,0,1660508943,-33.0,-34.0,-34.4,0.5
251879309,0,1660508943,-33.0,-34.0,-34.4,0.5
251879309,0,1660508943,-33.0,-34.0,-34.4,0.5
251879309,0,1660508943,-33.0,-34.0,-34.4,0.5
251879309,0,1660508944,-33.0,-34.0,-34.4,0.5
251879309,0,1660508944,-33.0,-34.0,-34.4,0.5
224577689,0,1660508944,-72.0,-70.0,-68.7,3.5
251879309,0,1660508944,-33.0,-34.0,-34.4,0.5
251879309,0,1660508944,-33.0,-34.0,-34.4,0.5
251879309,0,1660508944,-33.0,-34.0,-34.4,0.5
251879309,0,1660508944,-33.0,-33.5,-34.4,0.5
251879309,0,1660508944,-33.0,-33.0,-34.4,0.5
251879309,0,1660508944,-33.0,-33.0,-34.4,0.5
251879309,0,1660508944,-33.0,-33.0,-34.3,0.5
251879309,0,1660508944,-33.0,-33.0,-34.3,0.5
251879309,0,1660508944,-33.0,-33.0,-34.3,0.5
251879309,0,1660508944,-33.0,-33.0,-34.3,0.5
251879309,0,1660508944,-33.0,-33.0,-34.3,0.5
251879309,0,1660508944,-37.0,-33.0,-34.3,0.5
251879309,0,1660508944,-37.0,-33.0,-34.3,0.5
251879309,0,1660508944,-37.0,-33.0,-34.3,0.5
251879309,0,1660508944,-37.0,-33.0,-34.2,0.5
251879309,0,1660508944,-37.0,-33.0,-34.2,0.5
251879309,0,1660508944,-37.0,-33.0,-34.2,0.5
251879309,0,1660508944,-37.0,-33.0,-34.2,0.5
251879309,0,1660508944,-37.0,-33.0,-34.2,0.5
251879309,0,1660508944,-37.0,-33.0,-34.2,0.5
251879309,0,1660508945,-37.0,-33.0,-34.2,0.5
251879309,0,1660508945,-37.0,-33.0,-34.1,0.5
251879309,0,1660508945,-37.0,-33.0,-34.1,0.5
251879309,0,1660508945,-36.0,-33.0,-34.1,0.5
251879309,0,1660508945,-36.0,-33.0,-34.1,0.5
251879309,0,1660508945,-36.0,-33.0,-34.1,0.5
251879309,0,1660508945,-36.0,-33.0,-34.1,0.5
251879309,0,1660508945,-36.0,-33.0,-34.1,0.5
224577689,0,1660508945,-82.0,-70.0,-68.8,3.5
251879309,0,1660508945,-37.0,-33.0,-34.1,0.5
251879309,0,1660508945,-37.0,-33.0,-34.1,0.5
251879309,0,1660508945,-37.0,-33.0,-34.0,0.5
251879309,0,1660508945,-37.0,-33.0,-34.0,0.5
251879309,0,1660508945,-37.0,-33.0,-34.0,0.5
224577689,0,1660508945,-84.0,-70.0,-68.8,3.5
251879309,0,1660508945,-37.0,-33.0,-34.0,0.5
251879309,0,1660508945,-37.0,-33.0,-34.0,0.5
251879309,0,1660508945,-37.0,-34.5,-34.0,0.5
251879309,0,1660508945,-37.0,-36.0,-34.0,0.5
251879309,0,1660508945,-36.0,-36.0,-34.0,0.5
251879309,0,1660508945,-37.0,-36.0,-34.1,0.5
251879309,0,1660508945,-37.0,-36.0,-34.1,0.5
251879309,0,1660508975,-34.0,-36.0,-34.1,0.5
224577689,0,1660508975,-69.0,-70.0,-68.8,3.5
251879309,0,1660508975,-34.0,-36.0,-34.1,0.5
251879309,0,1660508975,-34.0,-36.0,-34.2,0.5
251879309,0,1660508975,-34.0,-36.0,-34.2,0.5
251879309,0,1660508975,-34.0,-36.0,-34.2,0.5
251879309,0,1660508975,-34.0,-36.0,-34.2,0.5
251879309,0,1660508975,-34.0,-36.0,-34.2,0.5
251879309,0,1660508975,-34.0,-36.0,-34.3,0.5
251879309,0,1660508975,-34.0,-36.0,-34.3,0.5
251879309,0,1660508975,-34.0,-36.0,-34.3,0.5
251879309,0,1660508975,-34.0,-36.0,-34.3,0.5
251879309,0,1660508975,-34.0,-36.0,-34.3,0.5
251879309,0,1660508975,-34.0,-36.0,-34.4,0.5
251879309,0,1660508975,-34.0,-36.0,-34.4,0.5
251879309,0,1660508975,-34.0,-36.0,-34.4,0.5
390275417,1,1660508975,-69.0,-90.0,-45.0,0.5
251879309,0,1660508975,-34.0,-36.0,-34.4,0.5
251879309,0,1660508975,-34.0,-36.0,-34.4,0.5
251879309,0,1660508975,-34.0,-36.0,-34.5,0.5
224577689,0,1660508975,-69.0,-70.0,-68.9,3.5
390275417,1,1660508976,-69.0,-90.0,-66.9,1.5
251879309,0,1660508976,-34.0,-36.0,-34.5,0.5
251879309,0,1660508976,-34.0,-36.0,-34.5,0.5
251879309,0,1660508976,-34.0,-36.0,-34.5,0.5
251879309,0,1660508976,-34.0,-36.0,-34.5,0.5
251879309,0,1660508976,-34.0,-36.0,-34.5,0.5
251879309,0,1660508976,-34.0,-36.0,-34.6,0.5
251879309,0,1660508976,-33.0,-35.0,-34.6,0.5
390275417,1,1660508976,-67.0,-90.0,-76.5,3.5
251879309,0,1660508976,-33.0,-34.0,-34.6,0.5
224577689,0,1660508976,-75.0,-70.0,-68.9,3.5
251879309,0,1660508976,-33.0,-34.0,-34.6,0.5
251879309,0,1660508976,-32.0,-34.0,-34.5,0.5
251879309,0,1660508976,-33.0,-34.0,-34.5,0.5
251879309,0,1660508976,-33.0,-34.0,-34.5,0.5
251879309,0,1660508976,-32.0,-34.0,-34.5,0.5
390275417,1,1660508976,-68.0,-90.0,-81.0,3.5
224577689,0,1660508976,-75.0,-70.0,-69.0,3.5
251879309,0,1660508976,-33.0,-34.0,-34.5,0.5
251879309,0,1660508976,-33.0,-34.0,-34.5,0.5
251879309,0,1660508976,-33.0,-34.0,-34.5,0.5
251879309,0,1660508976,-33.0,-34.0,-34.5,0.5
251879309,0,1660508976,-33.0,-34.0,-34.5,0.5
224577689,0,1660508976,-75.0,-70.0,-69.0,3.5
251879309,0,1660508976,-33.0,-34.0,-34.5,0.5
251879309,0,1660508976,-33.0,-34.0,-34.5,0.5
390275417,1,1660508976,-67.0,-79.5,-80.6,3.5
251879309,0,1660508976,-33.0,-34.0,-34.5,0.5
251879309,0,1660508977,-33.0,-34.0,-34.5,0.5
251879309,0,1660508977,-33.0,-34.0,-34.5,0.5
224577689,0,1660508977,-74.0,-70.0,-69.0,3.5
251879309,0,1660508977,-33.0,-34.0,-34.5,0.5
251879309,0,1660508977,-33.0,-34.0,-34.5,0.5
224577689,0,1660508977,-75.0,-71.0,-69.1,3.5
390275417,1,1660508977,-66.0,-69.0,-78.1,3.5
251879309,0,1660508977,-33.0,-34.0,-34.5,0.5
390275417,1,1660508977,-67.0,-69.0,-76.3,3.5
251879309,0,1660508977,-33.0,-34.0,-34.5,0.5
390275417,1,1660508977,-67.0,-69.0,-75.0,1.5
251879309,0,1660508977,-33.0,-34.0,-34.4,0.5
251879309,0,1660508977,-33.0,-34.0,-34.4,0.5
251879309,0,1660508977,-33.0,-34.0,-34.4,0.5
251879309,0,1660508977,-33.0,-33.5,-34.4,0.5
251879309,0,1660508977,-33.0,-33.0,-34.4,0.5
251879309,0,1660508977,-37.0,-33.0,-34.4,0.5
251879309,0,1660508977,-37.0,-33.0,-34.4,0.5
224577689,0,1660508977,-90.0,-72.0,-69.2,3.5
251879309,0,1660508977,-37.0,-33.0,-34.4,0.5
251879309,0,1660508977,-37.0,-33.0,-34.4,0.5
251879309,0,1660508977,-37.0,-33.0,-34.3,0.5
251879309,0,1660508977,-37.0,-33.0,-34.3,0.5
251879309,0,1660508977,-37.0,-33.0,-34.3,0.5
224577689,0,1660508977,-90.0,-72.0,-69.3,3.5
251879309,0,1660508978,-37.0,-33.0,-34.3,0.5
251879309,0,1660508978,-37.0,-33.0,-34.3,0.5
251879309,0,1660508978,-37.0,-33.0,-34.3,0.5
251879309,0,1660508978,-37.0,-33.0,-34.3,0.5
390275417,1,1660508978,-71.0,-69.0,-74.0,1.5
251879309,0,1660508978,-37.0,-33.0,-34.2,0.5
251879309,0,1660508978,-37.0,-33.0,-34.2,0.5
251879309,0,1660508978,-37.0,-33.0,-34.2,0.5
251879309,0,1660508978,-37.0,-33.0,-34.2,0.5
251879309,0,1660508978,-37.0,-33.0,-34.2,0.5
251879309,0,1660508978,-37.0,-33.0,-34.2,0.5
251879309,0,1660508978,-37.0,-33.0,-34.2,0.5
251879309,0,1660508978,-37.0,-33.0,-34.1,0.5
251879309,0,1660508978,-37.0,-33.0,-34.1,0.5
251879309,0,1660508978,-37.0,-33.0,-34.1,0.5
251879309,0,1660508978,-37.0,-33.0,-34.1,0.5
390275417,1,1660508978,-71.0,-69.0,-73.3,1.5
251879309,0,1660508978,-37.0,-33.0,-34.1,0.5
251879309,0,1660508978,-37.0,-33.0,-34.1,0.5
224577689,0,1660508978,-88.0,-72.0,-69.3,3.5
251879309,0,1660508978,-37.0,-35.0,-34.1,0.5
251879309,0,1660508978,-37.0,-37.0,-34.1,0.5
251879309,0,1660508978,-37.0,-37.0,-34.2,0.5
251879309,0,1660508978,-37.0,-37.0,-34.2,0.5
251879309,0,1660508978,-37.0,-37.0,-34.2,0.5
251879309,0,1660508978,-37.0,-37.0,-34.3,0.5
251879309,0,1660508978,-37.0,-37.0,-34.3,0.5
251879309,0,1660508978,-37.0,-37.0,-34.3,0.5
251879309,0,1660509025,-34.0,-37.0,-34.4,0.5
251879309,0,1660509025,-34.0,-37.0,-34.4,0.5
251879309,0,1660509025,-34.0,-37.0,-34.4,0.5
251879309,0,1660509025,-34.0,-37.0,-34.5,0.5
251879309,0,1660509025,-34.0,-37.0,-34.5,0.5
251879309,0,1660509025,-34.0,-37.0,-34.5,0.5
251879309,0,1660509025,-34.0,-37.0,-34.6,0.5
251879309,0,1660509025,-34.0,-37.0,-34.6,0.5
251879309,0,1660509025,-34.0,-37.0,-34.6,0.5
390275417,1,1660509025,-71.0,-69.0,-72.7,1.5
251879309,0,1660509025,-34.0,-37.0,-34.7,0.5
251879309,0,1660509025,-34.0,-37.0,-34.7,0.5
251879309,0,1660509025,-34.0,-37.0,-34.7,0.5
251879309,0,1660509025,-34.0,-37.0,-34.7,0.5
251879309,0,1660509025,-34.0,-37.0,-34.8,0.5
251879309,0,1660509025,-34.0,-37.0,-34.8,0.5
390275417,1,1660509025,-71.0,-69.0,-72.3,1.5
251879309,0,1660509025,-34.0,-37.0,-34.8,0.5
251879309,0,1660509026,-34.0,-37.0,-34.9,0.5
251879309,0,1660509026,-34.0,-37.0,-34.9,0.5
251879309,0,1660509026,-34.0,-37.0,-34.9,0.5
251879309,0,1660509026,-34.0,-37.0,-35.0,0.5
251879309,0,1660509026,-34.0,-37.0,-35.0,0.5
251879309,0,1660509026,-34.0,-37.0,-35.0,0.5
390275417,1,1660509026,-71.0,-69.0,-71.9,1.5
251879309,0,1660509026,-34.0,-37.0,-35.1,0.5
251879309,0,1660509026,-34.0,-37.0,-35.1,0.5
251879309,0,1660509026,-34.0,-35.5,-35.1,0.5
251879309,0,1660509026,-34.0,-34.0,-35.1,0.5
251879309,0,1660509026,-34.0,-34.0,-35.1,0.5
251879309,0,1660509026,-34.0,-34.0,-35.0,0.5
251879309,0,1660509026,-33.0,-34.0,-35.0,0.5
251879309,0,1660509026,-33.0,-34.0,-35.0,0.5
251879309,0,1660509026,-33.0,-34.0,-35.0,0.5
251879309,0,1660509026,-33.0,-34.0,-35.0,0.5
251879309,0,1660509026,-33.0,-34.0,-35.0,0.5
251879309,0,1660509026,-33.0,-34.0,-35.0,0.5
390275417,1,1660509026,-70.0,-69.0,-71.6,1.5
251879309,0,1660509026,-33.0,-34.0,-34.9,0.5
251879309,0,1660509026,-33.0,-34.0,-34.9,0.5
251879309,0,1660509026,-33.0,-34.0,-34.9,0.5
251879309,0,1660509026,-33.0,-34.0,-34.9,0.5
251879309,0,1660509026,-33.0,-34.0,-34.9,0.5
251879309,0,1660509027,-33.0,-34.0,-34.9,0.5
251879309,0,1660509027,-33.0,-34.0,-34.9,0.5
390275417,1,1660509027,-70.0,-69.0,-71.4,1.5
251879309,0,1660509027,-33.0,-34.0,-34.9,0.5
251879309,0,1660509027,-33.0,-34.0,-34.8,0.5
251879309,0,1660509027,-33.0,-34.0,-34.8,0.5
251879309,0,1660509027,-33.0,-34.0,-34.8,0.5
251879309,0,1660509027,-33.0,-34.0,-34.8,0.5
251879309,0,1660509027,-33.0,-34.0,-34.8,0.5
390275417,1,1660509027,-70.0,-69.0,-71.2,1.5
251879309,0,1660509027,-33.0,-34.0,-34.8,0.5
251879309,0,1660509027,-33.0,-34.0,-34.8,0.5
251879309,0,1660509027,-33.0,-34.0,-34.8,0.5
251879309,0,1660509027,-33.0,-34.0,-34.8,0.5
251879309,0,1660509027,-33.0,-34.0,-34.7,0.5
251879309,0,1660509027,-33.0,-33.5,-34.7,0.5
251879309,0,1660509027,-33.0,-33.0,-34.7,0.5
390275417,1,1660509027,-70.0,-69.0,-71.0,1.5
251879309,0,1660509027,-33.0,-33.0,-34.7,0.5
251879309,0,1660509027,-33.0,-33.0,-34.7,0.5
251879309,0,1660509027,-33.0,-33.0,-34.6,0.5
251879309,0,1660509027,-33.0,-33.0,-34.6,0.5
251879309,0,1660509027,-38.0,-33.0,-34.6,0.5
251879309,0,1660509027,-38.0,-33.0,-34.6,0.5
251879309,0,1660509027,-38.0,-33.0,-34.6,0.5
251879309,0,1660509027,-38.0,-33.0,-34.5,0.5
251879309,0,1660509028,-38.0,-33.0,-34.5,0.5
251879309,0,1660509028,-38.0,-33.0,-34.5,0.5
251879309,0,1660509028,-38.0,-33.0,-34.5,0.5
251879309,0,1660509028,-38.0,-33.0,-34.5,0.5
251879309,0,1660509028,-38.0,-33.0,-34.4,0.5
390275417,1,1660509028,-71.0,-69.5,-70.9,1.5
251879309,0,1660509028,-38.0,-33.0,-34.4,0.5
251879309,0,1660509028,-38.0,-33.0,-34.4,0.5
390275417,1,1660509028,-71.0,-70.0,-70.8,1.5
251879309,0,1660509028,-38.0,-33.0,-34.4,0.5
251879309,0,1660509028,-38.0,-33.0,-34.4,0.5
251879309,0,1660509028,-38.0,-33.0,-34.3,0.5
251879309,0,1660509028,-38.0,-33.0,-34.3,0.5
251879309,0,1660509028,-38.0,-33.0,-34.3,0.5
251879309,0,1660509028,-38.0,-33.0,-34.3,0.5
251879309,0,1660509028,-38.0,-33.0,-34.3,0.5
251879309,0,1660509028,-38.0,-33.0,-34.3,0.5
251879309,0,1660509028,-38.0,-33.0,-34.2,0.5
251879309,0,1660509028,-38.0,-33.0,-34.2,0.5
390275417,1,1660509028,-71.0,-70.0,-70.7,1.5
251879309,0,1660509028,-38.0,-33.0,-34.2,0.5
251879309,0,1660509028,-38.0,-33.0,-34.2,0.5
251879309,0,1660509028,-38.0,-33.0,-34.2,0.5
251879309,0,1660509028,-38.0,-35.5,-34.2,0.5
251879309,0,1660509028,-38.0,-38.0,-34.2,0.5
251879309,0,1660509028,-38.0,-38.0,-34.3,0.5
251879309,0,1660509028,-38.0,-38.0,-34.3,0.5
251879309,0,1660509028,-38.0,-38.0,-34.4,0.5
251879309,0,1660509029,-38.0,-38.0,-34.4,0.5
251879309,0,1660509029,-38.0,-38.0,-34.5,0.5
224577689,0,1660509070,-70.0,-71.5,-35.8,0.5
390275417,1,1660509070,-71.0,-71.0,-70.8,1.5
390275417,1,1660509070,-71.0,-71.0,-70.8,1.5
390275417,1,1660509070,-71.0,-71.0,-70.8,1.5
251879309,0,1660509070,-34.0,-38.0,-34.6,0.5
251879309,0,1660509070,-34.0,-38.0,-34.6,0.5
224577689,0,1660509070,-69.0,-70.0,-51.6,0.5
390275417,1,1660509070,-71.0,-71.0,-70.8,1.5
251879309,0,1660509070,-34.0,-38.0,-34.7,0.5
224577689,0,1660509070,-69.0,-70.0,-58.6,1.5
390275417,1,1660509071,-71.0,-71.0,-70.8,1.5
251879309,0,1660509071,-34.0,-38.0,-34.7,0.5
224577689,0,1660509071,-69.0,-70.0,-62.2,1.5
251879309,0,1660509071,-34.0,-38.0,-34.8,0.5
224577689,0,1660509071,-69.0,-70.0,-64.2,1.5
390275417,1,1660509071,-71.0,-71.0,-70.8,1.5
251879309,0,1660509071,-34.0,-38.0,-34.8,0.5
224577689,0,1660509071,-70.0,-70.0,-65.5,3.5
390275417,1,1660509071,-71.0,-71.0,-70.8,1.5
251879309,0,1660509071,-33.0,-38.0,-34.9,0.5
224577689,0,1660509071,-74.0,-70.0,-66.3,3.5
251879309,0,1660509071,-33.0,-38.0,-34.9,0.5
251879309,0,1660509072,-33.0,-38.0,-35.0,0.5
390275417,1,1660509072,-70.0,-71.0,-70.8,1.5
224577689,0,1660509072,-74.0,-70.0,-66.9,3.5
224577689,0,1660509072,-74.0,-70.0,-67.4,3.5
251879309,0,1660509072,-33.0,-38.0,-35.0,0.5
390275417,1,1660509072,-70.0,-71.0,-70.8,1.5
251879309,0,1660509072,-33.0,-38.0,-35.1,0.5
251879309,0,1660509072,-33.0,-38.0,-35.1,0.5
251879309,0,1660509073,-38.0,-38.0,-35.2,0.5
390275417,1,1660509073,-71.0,-71.0,-70.8,1.5
224577689,0,1660509073,-98.0,-70.0,-67.7,3.5
224577689,0,1660509073,-96.0,-71.5,-68.1,3.5
251879309,0,1660509073,-38.0,-38.0,-35.2,0.5
390275417,1,1660509073,-71.0,-71.0,-70.9,1.5
224577689,0,1660509073,-95.0,-73.0,-68.7,3.5
251879309,0,1660509073,-38.0,-38.0,-35.3,0.5
224577689,0,1660509073,-96.0,-73.5,-69.2,3.5
390275417,1,1660509073,-71.0,-71.0,-70.9,1.5
251879309,0,1660509073,-38.0,-38.0,-35.3,0.5
251879309,0,1660509074,-38.0,-38.0,-35.4,0.5
390275417,1,1660509074,-71.0,-71.0,-70.9,1.5
390275417,1,1660509130,-74.0,-71.0,-70.9,1.5
390275417,1,1660509130,-84.0,-71.0,-70.9,1.5
390275417,1,1660509131,-84.0,-71.0,-70.9,1.5
390275417,1,1660509131,-81.0,-71.0,-70.9,1.5
224577689,0,1660509131,-73.0,-74.0,-69.6,3.5
390275417,1,1660509131,-82.0,-71.0,-70.9,1.5
224577689,0,1660509131,-73.0,-74.0,-70.0,3.5
224577689,0,1660509131,-76.0,-74.0,-70.4,3.5
390275417,1,1660509131,-79.0,-71.0,-70.9,1.5
390275417,1,1660509132,-71.0,-71.0,-70.9,1.5
224577689,0,1660509132,-73.0,-75.0,-70.8,3.5
390275417,1,1660509132,-74.0,-72.5,-70.9,1.5
224577689,0,1660509133,-89.0,-82.5,-71.7,3.5
390275417,1,1660509134,-76.0,-77.5,-71.1,1.5
224577689,0,1660509204,-72.0,-70.0,-71.6,3.5
251879309,0,1660509204,-33.0,-33.5,-35.4,0.5
224577689,0,1660509204,-71.0,-70.0,-71.5,3.5
251879309,0,1660509204,-33.0,-33.0,-35.3,0.5
224577689,0,1660509204,-73.0,-70.5,-71.4,3.5
251879309,0,1660509204,-33.0,-33.0,-35.3,0.5
224577689,0,1660509205,-71.0,-71.0,-71.4,3.5
224577689,0,1660509205,-72.0,-71.0,-71.3,3.5
251879309,0,1660509205,-33.0,-33.0,-35.2,0.5
224577689,0,1660509205,-86.0,-71.0,-71.3,3.5
390275417,1,1660509205,-79.0,-76.0,-71.3,1.5
251879309,0,1660509205,-38.0,-33.0,-35.2,0.5
224577689,0,1660509206,-90.0,-71.0,-71.3,3.5
251879309,0,1660509206,-38.0,-33.0,-35.1,0.5
390275417,1,1660509206,-79.0,-76.0,-71.4,1.5
224577689,0,1660509206,-94.0,-71.0,-71.3,3.5
390275417,1,1660509206,-79.0,-76.5,-71.6,1.5
251879309,0,1660509263,-34.0,-34.0,-35.1,0.5
390275417,1,1660509263,-76.0,-76.0,-71.7,1.5
390275417,1,1660509263,-76.0,-76.0,-71.8,1.5
224577689,0,1660509263,-70.0,-71.0,-71.3,3.5
251879309,0,1660509263,-34.0,-34.0,-35.1,0.5
224577689,0,1660509263,-70.0,-71.0,-71.3,3.5
224577689,0,1660509263,-70.0,-71.0,-71.2,3.5
390275417,1,1660509263,-77.0,-76.0,-72.0,1.5
251879309,0,1660509263,-34.0,-34.0,-35.1,0.5
224577689,0,1660509263,-70.0,-71.0,-71.2,3.5
251879309,0,1660509263,-34.0,-34.0,-35.1,0.5
390275417,1,1660509263,-76.0,-76.0,-72.1,1.5
224577689,0,1660509263,-70.0,-71.0,-71.2,3.5
251879309,0,1660509263,-34.0,-34.0,-35.0,0.5
390275417,1,1660509263,-76.0,-76.0,-72.2,1.5
251879309,0,1660509263,-34.0,-34.0,-35.0,0.5
224577689,0,1660509264,-70.0,-71.0,-71.2,3.5
390275417,1,1660509264,-76.0,-76.0,-72.4,1.5
224577689,0,1660509264,-70.0,-71.0,-71.2,3.5
251879309,0,1660509264,-33.0,-34.0,-35.0,0.5
390275417,1,1660509264,-72.0,-76.0,-72.5,1.5
224577689,0,1660509264,-72.0,-71.0,-71.2,3.5
224577689,0,1660509264,-71.0,-71.0,-71.2,3.5
251879309,0,1660509264,-33.0,-34.0,-35.0,0.5
251879309,0,1660509264,-33.0,-33.5,-35.0,0.5
390275417,1,1660509264,-72.0,-76.0,-72.6,1.5
251879309,0,1660509265,-33.0,-34.0,-34.9,0.5
390275417,1,1660509265,-72.0,-76.0,-72.7,1.5
224577689,0,1660509265,-72.0,-71.0,-71.2,3.5
251879309,0,1660509265,-33.0,-34.0,-34.9,0.5
224577689,0,1660509265,-72.0,-71.0,-71.2,3.5
251879309,0,1660509265,-33.0,-34.0,-34.9,0.5
390275417,1,1660509265,-72.0,-76.0,-72.8,1.5
251879309,0,1660509265,-38.0,-34.0,-34.9,0.5
224577689,0,1660509265,-90.0,-71.0,-71.2,3.5
390275417,1,1660509266,-80.0,-76.0,-72.9,1.5
251879309,0,1660509266,-38.0,-34.0,-34.9,0.5
224577689,0,1660509266,-89.0,-71.0,-71.2,3.5
390275417,1,1660509266,-79.0,-76.0,-73.0,1.5
251879309,0,1660509266,-38.0,-34.0,-34.9,0.5
390275417,1,1660509266,-79.0,-76.0,-73.1,1.5
251879309,0,1660509266,-38.0,-34.0,-34.8,0.5
224577689,0,1660509331,-24.0,-24.0,-12.0,0.5
224577689,0,1660509331,-24.0,-24.0,-16.6,0.5
251879309,0,1660509332,-31.0,-31.0,-34.8,0.5
251879309,0,1660509332,-31.0,-31.0,-34.7,0.5
224577689,0,1660509332,-24.0,-24.0,-18.8,0.5
251879309,0,1660509332,-31.0,-31.0,-34.6,0.5
251879309,0,1660509332,-31.0,-31.0,-34.6,0.5
224577689,0,1660509332,-24.0,-24.0,-20.1,0.5
251879309,0,1660509332,-35.0,-31.0,-34.5,0.5
224577689,0,1660509332,-27.0,-24.0,-20.9,0.5
224577689,0,1660509333,-27.0,-24.0,-21.4,0.5
251879309,0,1660509333,-35.0,-31.0,-34.5,0.5
224577689,0,1660509333,-27.0,-24.0,-21.8,0.5
251879309,0,1660509333,-35.0,-31.0,-34.4,0.5
224577689,0,1660509333,-27.0,-24.0,-22.1,0.5
251879309,0,1660509333,-35.0,-31.0,-34.3,0.5
251879309,0,1660509333,-35.0,-31.0,-34.3,0.5
224577689,0,1660509333,-27.0,-24.0,-22.3,0.5
251879309,0,1660509333,-35.0,-31.0,-34.2,0.5
224577689,0,1660509397,-23.0,-23.0,-22.4,0.5
224577689,0,1660509397,-23.0,-23.0,-22.5,0.5
224577689,0,1660509397,-23.0,-23.0,-22.5,0.5
251879309,0,1660509397,-31.0,-31.0,-34.1,0.5
251879309,0,1660509398,-31.0,-31.0,-34.1,0.5
224577689,0,1660509398,-23.0,-23.0,-22.6,0.5
251879309,0,1660509398,-31.0,-31.0,-34.0,0.5
