id,phone,timestamp,rssi_raw,rssi_median,rssi_kalman,distance
251879309,0,1660508196,-39.0,-38.5,-39.71318813365074,0.5
251879309,0,1660508200,-70.0,-39.0,-39.69551900134702,0.5
251879309,0,1660508202,-38.0,-39.0,-39.678587201632155,0.5
251879309,0,1660508204,-39.0,-39.0,-39.66235070703928,0.5
251879309,0,1660508206,-37.0,-39.0,-39.64677047552085,0.5
251879309,0,1660508208,-37.0,-38.5,-39.62024483254385,0.5
251879309,0,1660508214,-38.0,-38.0,-39.58320420198067,0.5
251879309,0,1660508216,-38.0,-38.0,-39.5472589957587,0.5
251879309,0,1660508218,-88.0,-38.0,-39.512378201756796,0.5
251879309,0,1660508221,-39.0,-38.5,-39.489721098713005,0.5
251879309,0,1660508225,0.0,-38.0,-39.45678800371217,0.5
251879309,0,1660508231,-38.0,-38.0,-39.42482042310653,0.5
251879309,0,1660508236,-39.0,-38.0,-39.39378970865616,0.5
251879309,0,1660508238,-87.0,-38.0,-39.36366766501089,0.5
251879309,0,1660508240,-38.0,-38.0,-39.334426597384784,0.5
251879309,0,1660508242,-36.0,-38.0,-39.30603935138195,0.5
251879309,0,1660508246,-37.0,-38.0,-39.27847934572537,0.5
251879309,0,1660508248,-36.0,-38.0,-39.25172059859446,0.5
251879309,0,1660508249,-40.0,-38.0,-39.2257377482302,0.5
251879309,0,1660508253,-38.0,-38.0,-39.20050606842023,0.5
251879309,0,1660508257,-39.0,-38.0,-39.17600147943021,0.5
251879309,0,1660508262,-40.0,-38.0,-39.15220055490316,0.5
390275417,1,1660508264,-38.0,-65.5,-65.30905760102387,1.5
251879309,0,1660508264,-38.0,-38.0,-39.12908052520556,0.5
251879309,0,1660508264,-36.0,-38.0,-39.106619277657764,0.5
390275417,1,1660508265,-62.0,-65.0,-65.28828013092347,1.5
251879309,0,1660508266,-38.0,-38.0,-39.08479535404744,0.5
251879309,0,1660508268,-59.0,-38.0,-39.06358794578806,0.5
390275417,1,1660508270,-72.0,-65.5,-65.30165572431694,1.5
251879309,0,1660508270,-83.0,-38.0,-39.04297688704994,0.5
251879309,0,1660508273,-52.0,-38.0,-39.022942646159606,0.5
390275417,1,1660508273,-67.0,-65.5,-65.31346517971188,1.5
251879309,0,1660508275,-48.0,-38.5,-39.01298607243228,0.5
251879309,0,1660508277,-52.0,-39.0,-39.012742198482066,0.5
390275417,1,1660508277,-65.0,-65.0,-65.29581723181339,1.5
251879309,0,1660508279,-60.0,-39.0,-39.0125072854832,0.5
251879309,0,1660508281,-43.0,-39.0,-39.01228084899551,0.5
390275417,1,1660508281,-68.0,-65.0,-65.28000373330644,1.5
251879309,0,1660508284,-53.0,-39.0,-39.01206243886061,0.5
251879309,0,1660508287,-49.0,-40.0,-39.02932759111683,0.5
390275417,1,1660508287,-74.0,-65.0,-65.26575523351212,1.5
251879309,0,1660508289,-85.0,-40.0,-39.046161511190476,0.5
251879309,0,1660508291,-48.0,-40.0,-39.06257661402926,0.5
390275417,1,1660508291,-77.0,-65.0,-65.25285235345133,1.5
251879309,0,1660508293,-95.0,-43.0,-39.12981592022261,0.5
251879309,0,1660508293,-48.0,-45.5,-39.24091083797478,0.5
390275417,1,1660508294,-76.0,-65.5,-65.26432518554563,1.5
251879309,0,1660508295,-43.0,-43.0,-39.3093748053859,0.5
251879309,0,1660508297,-51.0,-48.0,-39.470560348521566,0.5
390275417,1,1660508297,-71.0,-66.0,-65.29703800874341,1.5
251879309,0,1660508299,-97.0,-48.0,-39.63910688217179,0.5
219873460,1,1660508301,-96.0,-82.5,-62.67222067527422,0.5
251879309,0,1660508301,-41.0,-48.0,-39.814650131298734,0.5
390275417,1,1660508302,-72.0,-67.0,-65.3700492803021,1.5
251879309,0,1660508303,-74.0,-48.0,-39.996733924581015,0.5
251879309,0,1660508306,-46.0,-48.0,-40.184813588626916,0.5
251879309,0,1660508307,-55.0,-48.0,-40.37826213979233,0.5
251879309,0,1660508309,-46.0,-48.0,-40.57637919244464,0.5
390275417,1,1660508310,-65.0,-67.0,-65.43815092843194,1.5
251879309,0,1660508311,-41.0,-48.0,-40.77840234315021,0.5
251879309,0,1660508314,-50.0,-48.5,-40.997722363840346,0.5
251879309,0,1660508316,-40.0,-48.0,-41.20560800585015,0.5
251879309,0,1660508316,-39.0,-48.0,-41.4148009806151,0.5
251879309,0,1660508318,-39.0,-48.0,-41.624435869448604,0.5
251879309,0,1660508318,-39.0,-48.0,-41.833663379791815,0.5
251879309,0,1660508320,-39.0,-48.0,-42.04166511306645,0.5
251879309,0,1660508322,-39.0,-48.0,-42.247666714887366,0.5
390275417,1,1660508322,-62.0,-68.0,-65.54250225890478,1.5
251879309,0,1660508322,-40.0,-48.0,-42.45094899797471,0.5
251879309,0,1660508324,-40.0,-48.0,-42.65085676781796,0.5
390275417,1,1660508326,-39.0,-69.5,-65.70120209645457,1.5
251879309,0,1660508326,-39.0,-48.0,-42.84680522501719,0.5
390275417,1,1660508327,-65.0,-68.0,-65.79319932254262,1.5
251879309,0,1660508328,-40.0,-48.0,-43.038283953912384,0.5
251879309,0,1660508332,-38.0,-46.0,-43.149652922084826,0.5
251879309,0,1660508337,-40.0,-43.0,-43.14407484253461,0.5
251879309,0,1660508339,-42.0,-42.5,-43.12089723129371,0.5
251879309,0,1660508343,-40.0,-41.5,-43.06424395436477,0.5
390275417,1,1660508343,-74.0,-71.5,-66.01764518810815,1.5
251879309,0,1660508345,-40.0,-41.0,-42.99344027789047,0.5
251879309,0,1660508349,-41.0,-41.0,-42.92601420040211,0.5
251879309,0,1660508353,-41.0,-40.0,-42.82843807214025,0.5
251879309,0,1660508355,-41.0,-40.0,-42.73457763660902,0.5
251879309,0,1660508360,-41.0,-40.0,-42.64434427717403,0.5
251879309,0,1660508364,-41.0,-40.0,-42.557641467131866,0.5
251879309,0,1660508368,-43.0,-40.0,-42.47436654485816,0.5
251879309,0,1660508372,-44.0,-40.0,-42.394412299084486,0.5
251879309,0,1660508374,-41.0,-40.0,-42.31766836968896,0.5
251879309,0,1660508377,-43.0,-40.0,-42.24402247259183,0.5
251879309,0,1660508377,-40.0,-40.0,-42.173361459590915,0.5
390275417,1,1660508378,-70.0,-70.5,-66.19655655521541,1.5
251879309,0,1660508379,-42.0,-40.5,-42.121167706287856,0.5
251879309,0,1660508383,-88.0,-41.0,-42.08670513575243,0.5
251879309,0,1660508383,-42.0,-41.0,-42.05394562776113,0.5
251879309,0,1660508389,-97.0,-41.0,-42.0227781865353,0.5
251879309,0,1660508391,-42.0,-41.0,-41.99310054147521,0.5
251879309,0,1660508395,-86.0,-41.5,-41.97905769626312,0.5
251879309,0,1660508397,-42.0,-42.0,-41.97964037040836,0.5
251879309,0,1660508399,-41.0,-41.5,-41.9666540162286,0.5
251879309,0,1660508401,-98.0,-42.0,-41.967537169277826,0.5
251879309,0,1660508403,-42.0,-42.0,-41.968375021588294,0.5
251879309,0,1660508407,-42.0,-42.0,-41.969170964614804,0.5
251879309,0,1660508410,-42.0,-42.0,-41.96992805985618,0.5
251879309,0,1660508414,-92.0,-42.0,-41.97064907800518,0.5
251879309,0,1660508416,-42.0,-42.0,-41.97133653265564,0.5
251879309,0,1660508418,-44.0,-42.0,-41.97199270942937,0.5
251879309,0,1660508422,-45.0,-42.0,-41.97261969123258,0.5
251879309,0,1660508426,-44.0,-42.5,-41.98417048018331,0.5
251879309,0,1660508432,-66.0,-42.5,-41.99528318748234,0.5
251879309,0,1660508433,-87.0,-42.5,-42.005980923185554,0.5
251879309,0,1660508436,-49.0,-43.5,-42.0371434227422,0.5
251879309,0,1660508438,0.0,-44.0,-42.07783525085737,0.5
251879309,0,1660508440,-46.0,-44.0,-42.117624602805186,0.5
251879309,0,1660508442,-49.0,-44.5,-42.16684981443598,0.5
251879309,0,1660508444,-48.0,-45.0,-42.22554206231158,0.5
251879309,0,1660508451,-49.0,-45.5,-42.293843370375576,0.5
251879309,0,1660508453,-45.0,-45.0,-42.35090961652111,0.5
251879309,0,1660508455,-44.0,-45.0,-42.40706792190024,0.5
251879309,0,1660508459,-73.0,-45.5,-42.472938810665624,0.5
251879309,0,1660508461,-43.0,-45.0,-42.527230782818805,0.5
251879309,0,1660508463,-44.0,-45.0,-42.58052493040674,0.5
251879309,0,1660508469,-48.0,-45.5,-42.64360933556419,0.5
251879309,0,1660508473,-100.0,-47.0,-42.73838333024824,0.5
251879309,0,1660508475,-47.0,-46.5,-42.8218871735761,0.5
251879309,0,1660508477,-48.0,-47.5,-42.92721649790152,0.5
251879309,0,1660508482,-48.0,-48.0,-43.04402214715176,0.5
251879309,0,1660508484,-48.0,-48.0,-43.16109464515598,0.5
251879309,0,1660508490,-93.0,-48.0,-43.27816410030766,0.5
251879309,0,1660508492,-43.0,-48.0,-43.39496649360331,0.5
390275417,1,1660508494,-36.0,-64.0,-66.10861931427124,1.5
251879309,0,1660508494,-36.0,-48.0,-43.51124618915614,0.5
251879309,0,1660508496,-44.0,-47.5,-43.61389138075063,0.5
251879309,0,1660508501,0.0,-48.0,-43.728205045968124,0.5
390275417,1,1660508501,-64.0,-64.0,-66.02573921841528,1.5
251879309,0,1660508503,-44.0,-47.0,-43.814859340541325,0.5
251879309,0,1660508507,-38.0,-45.0,-43.84641203520947,0.5
251879309,0,1660508509,-101.0,-46.0,-43.90290589097816,0.5
251879309,0,1660508511,-89.0,-46.0,-43.957635884612166,0.5
251879309,0,1660508513,-44.0,-45.5,-43.99766604604117,0.5
251879309,0,1660508521,-44.0,-44.0,-43.99772597583383,0.5
251879309,0,1660508523,-94.0,-47.0,-44.07288825300225,0.5
251879309,0,1660508525,-44.0,-47.0,-44.1464714471458,0.5
251879309,0,1660508529,-70.0,-47.0,-44.218442387833065,0.5
251879309,0,1660508531,-44.0,-45.5,-44.25084721522892,0.5
251879309,0,1660508533,-43.0,-44.0,-44.24458354077758,0.5
251879309,0,1660508540,-47.0,-44.0,-44.238610472948366,0.5
251879309,0,1660508542,-44.0,-44.0,-44.23290861123209,0.5
251879309,0,1660508544,-40.0,-44.0,-44.22746022752111,0.5
251879309,0,1660508546,-44.0,-44.0,-44.22224909081712,0.5
251879309,0,1660508548,-43.0,-44.0,-44.21726031343933,0.5
251879309,0,1660508551,-98.0,-44.0,-44.21248021572752,0.5
251879309,0,1660508553,-44.0,-44.0,-44.20789620670454,0.5
251879309,0,1660508557,-47.0,-44.0,-44.20349667855121,0.5
251879309,0,1660508559,-79.0,-44.0,-44.199270913069554,0.5
251879309,0,1660508561,-47.0,-44.0,-44.195208998580085,0.5
251879309,0,1660508563,-79.0,-44.0,-44.19130175592422,0.5
251879309,0,1660508566,-39.0,-44.0,-44.187540672432505,0.5
251879309,0,1660508567,-35.0,-44.0,-44.18391784287893,0.5
251879309,0,1660508568,-43.0,-44.0,-44.180425916576695,0.5
251879309,0,1660508572,-101.0,-44.0,-44.17705804988524,0.5
251879309,0,1660508574,-47.0,-44.0,-44.173807863495476,0.5
251879309,0,1660508578,-64.0,-44.0,-44.17066940394356,0.5
251879309,0,1660508580,-47.0,-45.5,-44.19428771231588,0.5
251879309,0,1660508583,-44.0,-45.5,-44.21737906037008,0.5
251879309,0,1660508587,-46.0,-46.0,-44.24875399916276,0.5
251879309,0,1660508592,-44.0,-45.0,-44.261975127230265,0.5
251879309,0,1660508594,0.0,-45.0,-44.27483316503964,0.5
251879309,0,1660508596,0.0,-44.0,-44.27009281767679,0.5
251879309,0,1660508598,-46.0,-45.0,-44.282502295064816,0.5
251879309,0,1660508600,-43.0,-44.0,-44.277745748975796,0.5
251879309,0,1660508605,-47.0,-46.0,-44.306342745181325,0.5
251879309,0,1660508607,-46.0,-46.0,-44.334474091748014,0.5
251879309,0,1660508612,-47.0,-46.0,-44.362139417718254,0.5
251879309,0,1660508614,-34.0,-46.0,-44.38933900117266,0.5
251879309,0,1660508614,-36.0,-46.0,-44.41607373092797,0.5
251879309,0,1660508618,-95.0,-46.0,-44.44234506861052,0.5
251879309,0,1660508623,-88.0,-46.0,-44.46815501127967,0.5
251879309,0,1660508627,-46.0,-46.0,-44.49350605475496,0.5
251879309,0,1660508629,-46.0,-46.0,-44.518401157781014,0.5
251879309,0,1660508633,-44.0,-46.0,-44.54284370714516,0.5
251879309,0,1660508635,-46.0,-46.0,-44.56683748384492,0.5
251879309,0,1660508637,-64.0,-46.0,-44.59038663038576,0.5
251879309,0,1660508640,-85.0,-46.0,-44.613495619273706,0.5
251879309,0,1660508642,-100.0,-46.0,-44.63616922275318,0.5
251879309,0,1660508644,-76.0,-46.0,-44.658412483826915,0.5
251879309,0,1660508650,-67.0,-46.0,-44.680230688582895,0.5
251879309,0,1660508653,-84.0,-46.0,-44.701629339842285,0.5
251879309,0,1660508655,-72.0,-47.0,-44.73877653700984,0.5
251879309,0,1660508659,-69.0,-55.5,-44.913807342705,0.5
251879309,0,1660508659,-69.0,-64.0,-45.25156530871797,0.5
251879309,0,1660508661,-76.0,-67.0,-45.700433137473574,0.5
251879309,0,1660508663,-68.0,-67.5,-46.234780573220924,0.5
251879309,0,1660508665,-76.0,-68.5,-46.88024509351804,0.5
251879309,0,1660508665,-68.0,-68.0,-47.60319864173617,0.5
251879309,0,1660508667,-69.0,-69.0,-48.45500813631921,0.5
251879309,0,1660508667,-95.0,-69.0,-49.402138063107415,0.5
251879309,0,1660508669,-96.0,-69.0,-50.433886363294775,0.5
251879309,0,1660508669,-68.0,-69.0,-51.533629242649276,0.5
251879309,0,1660508671,-78.0,-69.0,-52.679816995170185,0.5
251879309,0,1660508674,-68.0,-69.0,-53.84781450846522,0.5
251879309,0,1660508676,-65.0,-69.0,-55.01226088613918,1.5
251879309,0,1660508676,-71.0,-69.0,-56.149463045654315,1.5
251879309,0,1660508678,-78.0,-70.0,-57.32415801410988,1.5
251879309,0,1660508680,-69.0,-69.0,-58.3522919971783,1.5
251879309,0,1660508682,-76.0,-69.0,-59.305616862188884,1.5
251879309,0,1660508684,-73.0,-69.0,-60.1794396859422,1.5
251879309,0,1660508686,-71.0,-70.0,-61.06307989540923,1.5
251879309,0,1660508686,-71.0,-71.0,-61.95669412976604,1.5
251879309,0,1660508688,-74.0,-71.0,-62.77032007765604,1.5
251879309,0,1660508688,-75.0,-71.0,-63.50557030853024,1.5
251879309,0,1660508690,-70.0,-71.0,-64.16634256940658,1.5
251879309,0,1660508692,-91.0,-71.0,-64.75794103660496,1.5
251879309,0,1660508692,-67.0,-71.0,-65.28637827799243,3.5
251879309,0,1660508695,-78.0,-71.5,-65.79912570912572,3.5
251879309,0,1660508697,-39.0,-71.5,-66.25852704134891,3.5
251879309,0,1660508697,-36.0,-71.5,-66.66994342549283,3.5
251879309,0,1660508699,-76.0,-72.0,-67.07664538865791,3.5
251879309,0,1660508701,-76.0,-72.0,-67.4429017366824,3.5
251879309,0,1660508703,-73.0,-72.0,-67.77284860659135,3.5
251879309,0,1660508705,-74.0,-72.0,-68.07033344858036,3.5
251879309,0,1660508705,-74.0,-72.5,-68.37304412159222,3.5
251879309,0,1660508707,-74.0,-73.0,-68.68124850065138,3.5
251879309,0,1660508707,-73.0,-73.0,-68.96262397264711,3.5
251879309,0,1660508709,-69.0,-73.0,-69.21956429133957,3.5
251879309,0,1660508709,-75.0,-73.0,-69.45432295279082,3.5
251879309,0,1660508711,-75.0,-73.0,-69.66899269868013,3.5
251879309,0,1660508714,-73.0,-73.0,-69.8654971136922,3.5
251879309,0,1660508717,-98.0,-73.0,-70.04559062419887,3.5
251879309,0,1660508719,-68.0,-73.0,-70.21086405841909,3.5
251879309,0,1660508721,-74.0,-73.5,-70.38998244572217,3.5
251879309,0,1660508725,-96.0,-74.0,-70.58222790503913,3.5
390275417,1,1660508725,-62.0,-63.0,-65.90898929835608,1.5
251879309,0,1660508727,-71.0,-73.5,-70.73479998771967,3.5
251879309,0,1660508731,-76.0,-74.0,-70.90154734105816,3.5
251879309,0,1660508733,-68.0,-73.0,-71.00666678478713,3.5
390275417,1,1660508736,-63.0,-63.0,-65.79776933626857,1.5
251879309,0,1660508738,-76.0,-74.0,-71.15231175172981,3.5
251879309,0,1660508741,-40.0,-74.0,-71.28820753458848,3.5
251879309,0,1660508742,-72.0,-73.5,-71.3916844974469,3.5
251879309,0,1660508746,-72.0,-73.5,-71.4879010174149,3.5
251879309,0,1660508748,-90.0,-74.0,-71.59974990029586,3.5
251879309,0,1660508750,-84.0,-74.0,-71.7045214270083,3.5
251879309,0,1660508753,-73.0,-74.0,-71.80273472301106,3.5
251879309,0,1660508757,-82.0,-74.0,-71.89487131218443,3.5
251879309,0,1660508759,-70.0,-74.0,-71.9813768980983,3.5
251879309,0,1660508761,-71.0,-73.5,-72.04252921519968,3.5
251879309,0,1660508765,-73.0,-73.0,-72.08013317587258,3.5
251879309,0,1660508769,-70.0,-73.0,-72.11521516354054,3.5
251879309,0,1660508774,-72.0,-73.0,-72.14800745018094,3.5
251879309,0,1660508779,-70.0,-72.0,-72.14267285989975,3.5
251879309,0,1660508781,-67.0,-72.0,-72.13770234763228,3.5
251879309,0,1660508783,-72.0,-72.0,-72.1330601154515,3.5
251879309,0,1660508785,-67.0,-72.0,-72.12871489376552,3.5
251879309,0,1660508790,-73.0,-72.0,-72.1246392487199,3.5
251879309,0,1660508796,-72.0,-72.0,-72.12080901276633,3.5
251879309,0,1660508800,-34.0,-72.0,-72.11720281360577,3.5
251879309,0,1660508800,-39.0,-72.0,-72.1138016822534,3.5
251879309,0,1660508806,-72.0,-72.0,-72.11058872515842,3.5
251879309,0,1660508810,-70.0,-71.5,-72.09380478620086,3.5
251879309,0,1660508810,-92.0,-72.0,-72.09128034039382,3.5
251879309,0,1660508814,-70.0,-70.5,-72.04954046257937,3.5
251879309,0,1660508816,-72.0,-71.0,-72.02229848525239,3.5
251879309,0,1660508821,-70.0,-70.5,-71.9833913263396,3.5
251879309,0,1660508825,-70.0,-70.0,-71.93322936281157,3.5
251879309,0,1660508827,-98.0,-70.0,-71.8846200615845,3.5
251879309,0,1660508831,-71.0,-70.5,-71.8500188263132,3.5
251879309,0,1660508836,-73.0,-70.5,-71.8166603040358,3.5
251879309,0,1660508838,-74.0,-71.0,-71.79670813728983,3.5
251879309,0,1660508841,-64.0,-71.0,-71.7775561998297,3.5
251879309,0,1660508843,-76.0,-72.0,-71.78281858307191,3.5
251879309,0,1660508845,-90.0,-72.0,-71.78784864085418,3.5
251879309,0,1660508847,-93.0,-72.0,-71.79266116747378,3.5
251879309,0,1660508849,-72.0,-72.0,-71.79726973857741,3.5
251879309,0,1660508851,-70.0,-72.0,-71.80168683339338,3.5
251879309,0,1660508856,-69.0,-72.0,-71.80592394259921,3.5
251879309,0,1660508858,-72.0,-72.0,-71.80999166375051,3.5
251879309,0,1660508861,-35.0,-72.0,-71.8138997859082,3.5
251879309,0,1660508862,-96.0,-72.0,-71.81765736485994,3.5
251879309,0,1660508864,-72.0,-72.0,-71.82127279012957,3.5
251879309,0,1660508866,-70.0,-72.0,-71.82475384479898,3.5
251879309,0,1660508870,-78.0,-72.0,-71.82810775902331,3.5
251879309,0,1660508876,-85.0,-72.0,-71.8313412579996,3.5
251879309,0,1660508882,-66.0,-72.0,-71.83446060504625,3.5
251879309,0,1660508886,-71.0,-72.0,-71.83747164036333,3.5
251879309,0,1660508888,-82.0,-72.0,-71.84037981596914,3.5
251879309,0,1660508889,-81.0,-72.0,-71.8431902272448,3.5
390275417,1,1660508891,-65.0,-64.5,-65.74864105809732,1.5
251879309,0,1660508893,-70.0,-72.0,-71.8459076414638,3.5
390275417,1,1660508896,-63.0,-64.0,-65.68406195892365,1.5
251879309,0,1660508898,-68.0,-72.0,-71.84853652363655,3.5
251879309,0,1660508902,27.0,-72.0,-71.8510810599594,3.5
251879309,0,1660508904,-100.0,-72.0,-71.85354517912226,3.5
251879309,0,1660508906,-68.0,-71.5,-71.84778196060054,3.5
390275417,1,1660508906,-65.0,-64.5,-65.64118005100151,1.5
251879309,0,1660508908,-84.0,-71.5,-71.84218421879324,3.5
251879309,0,1660508910,-38.0,-70.5,-71.82085046675289,3.5
390275417,1,1660508911,-34.0,-64.0,-65.58316535011532,1.5
251879309,0,1660508911,-34.0,-70.0,-71.79198492406476,3.5
390275417,1,1660508912,-64.0,-64.0,-65.52825583736411,1.5
251879309,0,1660508912,-72.0,-71.0,-71.77940422080965,3.5
251879309,0,1660508917,-39.0,-71.0,-71.76712195716054,3.5
390275417,1,1660508919,-64.0,-64.0,-65.47624411512838,1.5
251879309,0,1660508923,-69.0,-70.0,-71.73949640391912,3.5
251879309,0,1660508925,-72.0,-70.0,-71.71225556118708,3.5
251879309,0,1660508927,-95.0,-71.0,-71.70108544885473,3.5
251879309,0,1660508929,-93.0,-71.5,-71.69795880200355,3.5
390275417,1,1660508931,-64.0,-64.0,-65.42693839343077,1.5
251879309,0,1660508935,-83.0,-71.5,-71.69492189676069,3.5
251879309,0,1660508935,-67.0,-71.0,-71.68440163998041,3.5
251879309,0,1660508937,-74.0,-71.0,-71.67412529823062,3.5
251879309,0,1660508942,-85.0,-71.5,-71.67153210365544,3.5
251879309,0,1660508943,-70.0,-71.5,-71.66901069649646,3.5
251879309,0,1660508944,-71.0,-71.0,-71.65930276328028,3.5
251879309,0,1660508946,-76.0,-71.5,-71.65700917973675,3.5
251879309,0,1660508950,-41.0,-70.5,-71.64056162640723,3.5
251879309,0,1660508952,-35.0,-70.0,-71.61730469952293,3.5
251879309,0,1660508952,-75.0,-70.5,-71.60143438747836,3.5
251879309,0,1660508955,-73.0,-71.5,-71.5999981335829,3.5
251879309,0,1660508957,-82.0,-72.0,-71.60558844420736,3.5
251879309,0,1660508959,-70.0,-72.0,-71.61104609543739,3.5
251879309,0,1660508961,-73.0,-72.0,-71.6163754193019,3.5
251879309,0,1660508963,-75.0,-72.5,-71.6283647432561,3.5
251879309,0,1660508965,-82.0,-72.5,-71.64013478395866,3.5
251879309,0,1660508968,-70.0,-72.5,-71.6516897048109,3.5
251879309,0,1660508969,-76.0,-72.5,-71.66303362051333,3.5
251879309,0,1660508971,-71.0,-73.0,-71.68082377399287,3.5
251879309,0,1660508973,-66.0,-73.0,-71.69837522053099,3.5
251879309,0,1660508976,-71.0,-72.5,-71.7090376836681,3.5
251879309,0,1660508977,-87.0,-73.0,-71.72611750453946,3.5
251879309,0,1660508982,-70.0,-73.0,-71.74296318049109,3.5
251879309,0,1660508982,-88.0,-73.0,-71.75957537136422,3.5
251879309,0,1660508985,-73.0,-73.0,-71.7759549055065,3.5
251879309,0,1660508986,-69.0,-73.0,-71.79210277044393,3.5
251879309,0,1660508989,-83.0,-73.0,-71.8080201037255,3.5
251879309,0,1660508991,-72.0,-73.0,-71.82370818395886,3.5
251879309,0,1660508991,-83.0,-73.0,-71.83916842205379,3.5
251879309,0,1660508993,-69.0,-73.0,-71.85440235268726,3.5
251879309,0,1660508995,-80.0,-73.0,-71.8694116260023,3.5
251879309,0,1660508997,-72.0,-73.0,-71.88419799955066,3.5
251879309,0,1660509000,-70.0,-72.5,-71.89223648659811,3.5
251879309,0,1660509001,-69.0,-72.0,-71.89363351178181,3.5
251879309,0,1660509003,-82.0,-72.5,-71.90140198237546,3.5
251879309,0,1660509005,-72.0,-72.5,-71.90901924860705,3.5
251879309,0,1660509008,-67.0,-72.0,-71.91016920411153,3.5
